1;PAV LARTIGAU;39 RUE FONDAUDEGE;33000;BORDEAUX;44.84647;-0.579725;1
296;SELARL PAV BLEUE PAV LASSIAZ;1 PLACE DU COLONEL RAYNAL;33000;BORDEAUX;44.839114;-0.581824;1
297;PAV CASEROTTO;24 RUE DE LA GRENOUILLETTE;33790;Pellegrue;44.743215;0.076072;1
298;SELARL PAV LAURIN VELLA;135 AVENUE DE L YSER;33700;MERIGNAC;44.8421;-0.6657;1
299;PAV DU PONT DE L EYRE;18 AVENUE DE VAL DE L EYRE;33380;MIOS;44.603766;-0.93718;1
300;PAV LAVIE-BOSREDON;28 RUE DES FONDERIES;33380;BIGANOS;44.637077;-0.960499;1
301;PAV LE LAY-GARNAUD;RES LE MADRIGAL 1 RUE THEODORE BELLEMER;33520;BRUGES;44.881272;-0.613398;1
302;PAV LE MOIGNE;297 COURS BALGUERIE STUTTENBERG;33300;BORDEAUX;44.862252;-0.561417;1
303;PAV LECAT;1 RUE J.J. ROUSSEAU;33340;LESPARRE MEDOC;45.307601;-0.940133;1
304;PAV DU LAC;42 RUE CHARLES TOURNEMIRE;33000;BORDEAUX;44.873218;-0.571426;1
305;PAV LESCLOUPE-MARES;35 QUAI CHAIGNEAU-BICHON;33310;LORMONT;44.879324;-0.532749;1
306;PAV BESSIERES-BOURDEN;8 RUE PIERRE GAUTHIER;33320;EYSINES;44.878885;-0.647924;1
307;PAV DU LITTORAL;49 AVENUE DE LA LIBERATION;33138;LANTON;44.70586;-1.044097;1
308;PAV LOUBIC;48 RUE DE LA REPUBLIQUE;33510;ANDERNOS LES BAINS;44.734369;-1.083496;1
309;PAV OUSTRY;3 PLACE DU MARCHE;33690;GRIGNOLS;44.387495;-0.044289;1
310;PAV MAILLOT;183 AVENUE VICTOR HUGO;33110;LE BOUSCAT;44.868541;-0.5917;1
311;PAV DU CENTRE;2 RUE EDWARD RICHET;33530;BASSENS;44.901067;-0.516587;1
312;PAV SAINT BRIS PAV COUERRE-BENCHEKCHOU;384 ROUTE DE TOULOUSE;33130;BEGLES;44.795547;-0.567894;1
313;PAV DE SALIGNAC;65 AVENUE DE LA REPUBLIQUE;33240;SALIGNAC;45.0158;-0.379346;1
314;PAV MALARTIC PAV Labie;CCAL DE MALARTIC AVENUE MAL JUIN;33170;GRADIGNAN;44.7742652893066;-0.61894500255585;1
315;PAV MANCIOT-SEGHEZZI;165 AVENUE DU GENERAL DE GAULLE;33160;ST MEDARD EN JALLES;44.902061;-0.744928;1
316;PAV BARGUES-CHASTANET;243 RUE MANDRON;33000;BORDEAUX;44.85791;-0.587551;1
317;PAV PLANTE;34 CHEMIN DE BOS;33160;SAINT MEDARD EN JALLES;44.881839;-0.699245;1
318;PAV MARECHAL;79 RUE LEON GAMBETTA;33130;BEGLES;44.807784;-0.553386;1
319;PAV MARES EDOUARD;31 RUE FERDINAND BUISSON;33130;BEGLES;44.804669;-0.558835;1
320;PAV MARITIME;13 COURS EDOUARD VAILLANT;33300;BORDEAUX;44.859692;-0.557324;1
321;PAV MARQUE;124 AVENUE DE LATTRE DE TASSIGNY;33470;GUJAN MESTRAS;44.637115;-1.100302;1
322;PAV MARTIAL;2 COURS LOUIS BLANC;33110;LE BOUSCAT;44.865033;-0.599431;1
323;PAV DES PONTS EIFFEL;24 AVENUE DE PARIS;33240;CUBZAC-LES-PONTS;44.97065;-0.45381;1
324;PAV DE LA CLAIRE;110 COURS DE LA REPUBLIQUE BP24;33470;GUJAN-MESTRAS;44.63939;-1.059953;1
325;PAV MASSE-GINESTE-CANO;9 avenue de l'entre deux mers;33670;CREON;44.776109;-0.346837;1
326;PAV MASSON;42 RUE PRINCIPALE;33460;LAMARQUE;45.095948;-0.718105;1
327;PAV MEDEVILLE;40 RUE CAZEAUX CAZALET;33410;CADILLAC;44.63661;-0.319569;1
328;PAV MEIGNIE;3 AVENUE DE BORDEAUX;33340;LESPARRE MEDOC;45.3067;-0.9388;1
329;PAV GALERIE DU LAC;AUCHAN LAC CCAL BORDEAUX LAC;33000;BORDEAUX;44.88165;-0.5677;1
330;PAV MERCE;257 AVENUE DE LA MARNE;33700;MERIGNAC;44.832729;-0.646197;1
331;PAV MERIADECK;CCAL MERIADECK 30 CCAL MERIADECK;33000;BORDEAUX;44.8373527526856;-0.57582890987396;1
332;PAV MESANGE;164 AVENUE PASTEUR;33185;LE HAILLAN;44.87303;-0.678024;1
333;PAV DES PINS FRANCS PAV MESTRANO;353 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY;33200;BORDEAUX;44.858444;-0.624;1
334;PAV DE L'ARGONNE PAV ZELLER;15 COURS DE L ARGONNE;33000;BORDEAUX;44.829972;-0.573166;1
335;PAV CASTAY-GUIGNARD- PAV CASTAY-GUIGNARD;CCAL MOLEON - LOT N 3;33210;LANGON;44.5443229675293;-0.25726801156998;1
336;PAV BOISSON - MOLIN - ARNOULD;1 AVENUE FERNAND PILLOT;33133;GALGON;44.99315;-0.272968;1
337;PAV MONDOLONI;14 RUE ANDRE DUBOURG;33720;LANDIRAS;44.5668411254883;-0.41580849885941;1
338;PAV DE MESTRAS;29 COURS DE LA REPUBLIQUE;33470;GUJAN-MESTRAS;44.637906;-1.066336;1
339;PAV PRINCIPALE DE SAUCATS PAV MONTANE;34 AVENUE CHARLES DE GAULLE;33650;SAUCATS;44.652226;-0.596583;1
340;PAV MONTSOURIS PAV FONTAN-TALUCIER;20 AVENUE DE LA SOMME;33530;BASSENS;44.906512;-0.517079;1
341;PAV MARTINEZ;213 COURS GAMBETTA;33400;TALENCE;44.814249;-0.588915;1
342;PAV DE LESTONNAT;5 RUE CEREY;33200;BORDEAUX;44.852955;-0.620162;1
343;PAV MALLET;6 ROUTE DE JOLI BOIS;33160;SAINT-AUBIN-DE-MEDOC;44.912792;-0.72421;1
344;PAV CHAILLOLEAU;15 RUE DU GENERAL DE GAULLE;33860;REIGNAC;45.2309;-0.50547;1
345;PAV MUTUALISTE;45 COURS DU MARECHAL GALLIENI;33000;BORDEAUX;44.824281;-0.591294;1
346;PAV MARTIAL;28 RUE DES MARRONNIERS;33110;LE BOUSCAT;44.861535;-0.588121;1
347;PAV NAMIGOHAR FARCHAD;44 RUE DU MARECHAL FOCH;33150;CENON;44.855139;-0.530034;1
348;PAV NAU;29 ROUTE DES GRAVES;33640;PORTETS;44.68896;-0.418976;1
349;PAV NIEL;85 RUE LEON PAILLERE;33800;BORDEAUX;44.818229;-0.548987;1
350;PAV ABZAC REYNOU;14 RUE JEAN ACHARD;33230;ABZAC;45.016045;-0.127278;1
351;PAV AKBARALY-GOUDOUNECHE;254 RUE FREDERIC SEVENE;33400;TALENCE;44.806558;-0.57912;1
352;SNC PAV CENTRE EUROPE;PLACE DE L EUROPE 24 RUE LOUIS GENDREAU;33000;BORDEAUX;44.862;-0.58389;1
353;PAV GUIBERT-PALATIN;20 RUE VICTOR HUGO;33350;CASTILLON LA BATAILLE;44.853591;-0.043928;1
354;PAV PAOLI;2 COURS VICTOR HUGO;33130;BEGLES;44.813038;-0.564476;1
355;PAV DOUBLET-CHARTAGNAT;24 AVENUE PASTEUR;33600;PESSAC;44.806077;-0.631736;1
356;PAV PAUMELLE;85 COURS VICTOR HUGO;33000;BORDEAUX;44.83529;-0.570121;1
357;PAV PERSINET;168 RUE DE PESSAC;33000;BORDEAUX;44.827996;-0.584758;1
358;PAV PIAT;14 PLACE GAMBETTA;33730;VILLANDRAUT;44.458747;-0.371106;1
359;PAV DE SALLEBOEUF;17 AV DE L ENTRE DEUX MERS;33370;SALLEBOEUF;44.837024;-0.404846;1
360;PAV DU PONT ST EMILION;369 AVENUE THIERS;33000;BORDEAUX;44.852561;-0.539405;1
361;PAV AFIRI;56 RUE EDMOND FAULAT;33440;AMBARES ET LAGRAVE;44.924345;-0.486252;1
362;PAV PLAYE;128 BD MARECHAL LECLERC;33000;BORDEAUX;44.827609;-0.592421;1
363;PAV DE PINEUILH;18 PLACE DU GENERAL DE GAULLE;33220;PINEUILH;44.829139;0.216168;1
364;PAV LEGE PAV POLLET-DARROUX;29 AVENUE DE LA MAIRIE;33950;LEGE-CAP-FERRET;44.789718;-1.145236;1
365;PAV SMITHERS LANNES;2 RUE DU CHATEAU;33480;CASTELNAU DE MEDOC;45.027033;-0.798003;1
366;PAV PRADIE;ZONE INDUSTRIELLE DE CALENS;33640;BEAUTIRAN;44.70834;-0.46596;1
367;PAV RANDAZZO;10 RUE SAINTE CATHERINE;33000;BORDEAUX;44.841497;-0.574389;1
368;PAV PRINCIPALE;3 PLACE KENNEDY;33210;LANGON;44.553308;-0.249608;1
369;PAV GABAUDE-RESPLANDY;1 PLACE CHARLES DE GAULLE;33700;MERIGNAC;44.841867;-0.646603;1
370;PAV GALPIN;2 AVENUE DU GENERAL DE GAULLE;33450;IZON;44.920644;-0.369738;1
371;PAV DUBO-ALVAREZ;20 AVENUE MAL DE LATTRE DE TASSIGNY;33120;ARCACHON;44.661347;-1.172485;1
372;PAV DE LA GARE;16 AVENUE DE LA GARE;33460;MARGAUX-CANTENAC;45.037139;-0.684709;1
373;PAV RENAUD-LASVENES;24 RUE PIERRE RALLE;33112;ST LAURENT MEDOC;45.150836;-0.821385;1
374;PAV REYNAUD;5 PLACE DU GENERAL DE GAULLE;33490;SAINT-MACAIRE;44.5648;-0.2277;1
375;PAV ALBO;CCAL DE L YSER 8 RUE LOUIS DAVID;33700;MERIGNAC;44.842103;-0.659451;1
376;PAV RIVETTE;8 AVENUE FAVARQUE;33130;BEGLES;44.805604;-0.566508;1
377;PAV LA LIVENNE;76 RUE PRINCIPALE;33820;ETAULIERS;45.224185;-0.573017;1
378;PAV DE CAYCHAC;220 AVENUE DU GENERAL DE GAULLE;33290;BLANQUEFORT;44.929251;-0.635233;1
379;PAV ROBINSON;74 AVENUE DES FRERES ROBINSON;33700;MERIGNAC;44.852109;-0.65543;1
380;PAV ROSSIGNOL;1 RUE FRONSADAISE;33230;GUITRES;45.040738;-0.189034;1
381;PAV ROUBEIX;80 RUE FERNAND SOORS;33140;VILLENAVE-D ORNON;44.763407;-0.565782;1
382;PAV DE LA MEDOQUINE;213bis Cours Marechal Gallieni;33000;BORDEAUX;44.819841;-0.597400;1
383;PAV GALIEN;6 RUE DU PALAIS GALLIEN;33000;BORDEAUX;44.84196;-0.581156;1
384;EURL DUPATY;7 COURS MARECHAL DE LATTRE DE TASSIGNY;33850;LEOGNAN;44.72944;-0.600803;1
385;PAV SAHAGUN;20 AVENUE VICTOR HUGO;33700;MERIGNAC;44.823278;-0.624385;1
386;PAV LUKOWICZ-SAQUER;9 BIS PLACE EGLISE ST AUGUSTIN;33000;BORDEAUX;44.832166;-0.610728;1
387;SELARL PAV ST CHRISTOPHE;43 RUE DU 19 MARS 1962;33920;ST CHRISTOLY DE BLAYE;45.129914;-0.508708;1
388;PAV SAINT FERDINAND;53 AVENUE DE LA REPUBLIQUE;33120;ARCACHON;44.658205;-1.156338;1
389;PAV GILLES-DELPIERRE;1 COURS GAMBETTA 1 COURS GAMBETTA;33400;TALENCE;44.821131;-0.582996;1
390;PAV LIGEOIX - D INCAU - MATTHYS;1 PLACE BERNARD ROUMEGOUX;33170;GRADIGNAN;44.774016;-0.613377;1
391;PAV ELGART;131 RUE GEORGES BONNAC;33000;BORDEAUX;44.83937;-0.587472;1
392;PAV VACHER;155 RUE SAINTE CATHERINE;33000;BORDEAUX;44.835768;-0.573452;1
393;PAV SALAVERT;216 AVENUE D EYSINES;33000;BORDEAUX;44.862628;-0.616965;1
394;PAV SALEY;194 RUE FONDAUDEGE;33000;BORDEAUX;44.849921;-0.586070;1
395;PAV DES TILLEULS PAV DES TILLEULS;26 ROUTE NATIONALE 113;33490;CAUDROT;44.576629;-0.150523;1
396;GRANDE PAV GINKO;37 COURS DE QUEBEC;33300;BORDEAUX;44.879243;-0.571163;1
397;PAV IRIART - KRAFFT;5 CHEMIN DES BOUTIQUES CENTRE COMMERCIAL LES BOUTIQUES DE CESTAS;33610;CESTAS;44.739;-0.68041;1
398;PAV DU CHALAURE PAV NOUGUES-CLAUSTRE;8 LIEU DIT LACOMBE;33230;LES EGLISOTTES;45.0872;-0.0576;1
399;PAV SIMONNET-JIMENEZ SIMONNET;CCAL DE LA GRAVETTE AVENUE PASTEUR;33270;FLOIRAC;44.838428;-0.530665;1
400;EURL PAV SONNES;1 PLACE LOUIS BARTHOU;33000;BORDEAUX;44.821772;-0.582184;1
401;PAV DU CENTRE;7 ALLEE ERNEST DE BOISSIERES;33980;AUDENGE;44.682550;-1.014698;1
402;PAV SOUS-LALET;2 AVENUE DE MOUTILLE;33360;CENAC;44.780123;-0.461089;1
403;SELARL PAV SAINT-GERY LOISEAU-DESTAILLATS-BENOIT OTTI;23 RUE SAINT FRANCOIS XAVIER;33170;GRADIGNAN;44.7812;-0.6052;1
404;PAV BOUTAUD DE LA COMBE;11 BIS RUE R ESPAGNET;33440;ST LOUIS DE MONTFERRAND;44.944036;-0.532638;1
405;PAV SZTARK;5 AV. DU MARECHAL JUIN C.COMM.DU BURCK;33700;MERIGNAC;44.8156242370606;-0.63443249464035;1
406;PAV TARDAT-BRANGER;8 PLACE CAMILLE GODARD;33460;ARSAC;44.996931;-0.689;1
407;PAV DE FRONTENAC;4 RUE DE RAUZAN;33760;FRONTENAC;44.738472;-0.162296;1
408;PAV TEBOULLE;42 AVENUE EMILE COUNORD;33000;BORDEAUX;44.856795;-0.573887;1
409;PAV TEILLAGORRY-PRIOLLAUD;7 RUE DES PALUS;33290;PAREMPUYRE;44.947911;-0.598848;1
410;SELARL MA PAV DU LYCEE;485 COURS DE LA LIBERATION;33400;TALENCE;44.803921;-0.592999;1
411;PAV TOCAVEN;91 COURS DU MARECHAL GALLIENI;33000;BORDEAUX;44.823102;-0.593221;1
412;PAV ALIENOR PAV TORRES-COSTE;22 AVENUE DE LA LIBERATION;33310;LORMONT;44.873949;-0.520124;1
413;PAV TOURNIER-GONDAT;RUE DE LAURIERE;33670;LA SAUVE;44.77014;-0.31515;1
414;SELARL PAV DES ARCADES;11 PLACE DE LA REPUBLIQUE;33540;SAUVETERRE DE GUYENNE;44.69293;-0.085719;1
415;PAV HUCHET;13 AVENUE DE SOULAC;33480;LISTRAC MEDOC;45.074585;-0.792651;1
416;PAV TURCAT;57 AVENUE AUSTIN CONTE;33560;CARBON-BLANC;44.894691;-0.500074;1
417;PAV VALET;78 AVENUE CHARLES DE GAULLE;33260;LA TESTE DE BUCH;44.63574;-1.132883;1
418;PAV VERDUGER-PASQUIER;37 LE BOURG;33570;MONTAGNE;44.9721589;-0.1388982;1
419;PAV VERGNET-BLANDEAU-GEORGE;CCAL DES QUATRE PAVILLONS;33310;LORMONT;44.8708;-0.51831;1
420;PAV VIALLE-QUERIAUD;4 GALERIE MARCHANDE;33370;TRESSES;44.847898;-0.463253;1
421;PAV VIRIOT;23 COURS DE LA REPUBLIQUE;33390;BLAYE;45.129188;-0.662184;1
422;PAV VIVES;18 LE BOURG 706 AV DE LA LIBERTE;33820;ST AUBIN DE BLAYE;45.26649;-0.55992;1
423;PAV ARGUIN;242 BOULEVARD DE LA PLAGE;33120;ARCACHON;44.662457;-1.168044;1
424;PAV DES PALMIERS;5 PLACE DU PROFESSEUR FLEMING;33120;ARCACHON;44.656068;-1.176172;1
425;PAV YONGA NANA;93 RUE FRANCOIS DE SOURDIS;33000;BORDEAUX;44.831226;-0.587426;1
426;PAV DE ST IZAN;7 RUE NEUVE;33920;SAINT-YZAN-DE-SOUDIAC;45.140521;-0.402656;1
427;PAV BONNIN RENOU;35 PLACE DUFFOUR DUBERGIER;33460;MACAU;45.008396;-0.612518;1
428;PAV VENTENAT;11 RUE DE BETHMANN;33600;PESSAC;44.821696;-0.607162;1
429;PAV DU BOURG;2 CHEMIN DE GALGON;33140;VILLENAVE D ORNON;44.771198;-0.541269;1
430;DU VAL DE L EYRE;23 ROUTE DU CHATEAU;33770;SALLES;44.549072;-0.86816;1
431;SARL PAV LA FLECHE;33 PLACE MEYNARD;33000;BORDEAUX;44.834846;-0.566512;1
432;PAV SOUDA;3 TER AVENUE DU GENERAL DE GAULLE;33330;ST SULPICE DE FALEYRENS;44.876623;-0.190405;1
433;PAV BENOIT-BOIGUES-DUBERNET;AVENUE SALVADOR ALLENDE;33270;FLOIRAC;44.845629;-0.510868;1
434;PAV CREGUT;53 AVENUE DE LA REPUBLIQUE;33820;ST CIERS SUR GIRONDE;45.291566;-0.612578;1
435;SELARL PAV DE TASSIGNY;485 AVENUE DE LATTRE DE TASSIGNY;33200;BORDEAUX;44.860042;-0.633553;1
436;PAV PUYJOURSAIN;1 ROUTE DE SAINT SATURNIN;33340;BEGADAN;45.356633;-0.893649;1
437;PAV MEYNARD;89 AVENUE DE PARIS;33620;CAVIGNAC;45.101273;-0.389425;1
438;PAV ST JEAN;181 COURS DE LA MARNE;33800;BORDEAUX;44.827981;-0.559631;1
439;PAV BOUVIER-MASSABOVA;16 AVENUE DE LA LIBERATION;33360;LATRESNE;44.783628;-0.496176;1
440;PAV PEZAC-FABIEN;9 PLACE DE LA MAIRIE;33620;LARUSCADE;45.1078338623047;-0.34111309051514;1
441;PAV ALLAIN-GAUJOUR;5 AVENUE CHARLES DE GAULLE;33290;BLANQUEFORT;44.909775;-0.638111;1
442;PAV CROIX DE MONJOUS;67 RUE DE LA CROIX DE MONJOUS;33170;GRADIGNAN;44.775027;-0.595833;1
443;PAV MAZIERES;CCAL DE LAURENZANE 14 ALLEE DES PINS;33170;GRADIGNAN;44.772016;-0.610822;1
444;PAV DE PUGNAC;11 ZA2 BELLEVUE;33710;PUGNAC;45.0808;-0.498223;1
445;PAV DES CHARTRONS PAV LANCEL  BONIS;16 COURS PORTAL;33000;BORDEAUX;44.852596;-0.573163;1
446;PAV DES ECUS;323 AVENUE DE LA LIBERATION;33110;LEBouscat;44.86872;-0.60824;1
447;PAV PICHET-TISSIER PICHET-TISSIER;CCAL PALMER 19 RUE CAMILLE PELLETAN;33150;CENON;44.861699;-0.520051;1
448;PAV RIBOULLEAU-JACQUET;1 ZONE COMMERCIALE DES GRAVES;33720;PODENSAC;44.65075302;-0.354514;1
449;SELARL PAV HOLVECK;2 ALLEE RENE CASSAGNE;33310;LORMONT;44.869766;-0.510765;1
